Code	Line #	House	Room	Container	Object	Quantity	Value	Substrate	Trim or Accouterments	Contents	Size and Shape	Color	Condition	Function	Style	Gender	Owner	Other words	NumOther
1422-02 	38 					unam, unum 		fuste 			magnam 	lividi 							0
1422-02 	39 					unam 							bonam 						0
1422-02 	40 					unam, unum 													0
1422-02 	41 					sex 													0
1422-02 	42 					duos 		argenti 											0
1422-02 	43 					tria, unum 													0
1422-02 	44 					unam 													0
1422-02 	45 					duos 		ferratos 											0
1422-02 	46 					unum 			cum duodecim condulis perlarum minutarum et unam brancam coralli munitam argento et unam zonam argenti domine ... 2fl. 6gr. 										0
1422-02 	47 					duas 													0
1422-02 	48 					unum 			cum duabus marsupiis de cirico ... 6gr. 					ad tenendum 					0
1422-02 	49 					unum 			cum duabus bredolis, unam culcitram plume, unum matalacium cum suo transversio, quinque pannos cortinarum, unam vanoam simplicem, et unum traylissium ac unam bassachiam ... 19fl. 6gr. 										0
1422-02 	50 					aliam, duas, unam 			cum duobus bolhonis ponderandi, duabus zonis boni marini, tribus librarum vermelhoni, ac quibus de scateris parvis... 3fl. 	vacuam 									0
1422-02 	51 					duas, duo, unam, unum 													0
1422-02 	52 					duas, duos, sex 													0
1422-02 	53 					ad duas, bugaderias, duas, duas, tres, unum, unum 		ferri 			magnum 		antiquorum 						0
1422-02 	54 					unam, unum 													0
1422-02 	58 					unum 													0
1422-02 	59 					duas, octo, unum 		argenti 											0
1422-02 	60 					decemocto, unam 		argenti 											0
1422-02 	61 					unum 						rubeum 							0
1422-02 	62 					unam 			cum decemocto condulis grossis et sex parvis perlarum ... 16fl. 										0
1422-02 	63 					unum 													0
1422-02 	64 					unam 						de livido 							0
1422-02 	65 					unam 						rubeam 							0
1422-02 	66 					unam 		argenti 	cum decem floribus ponderis tresdecim onciarum et medie ... 18fl. 										0
1422-02 	67 					unum 			cum decem molinetis (molmetis, violinetis)... 25fl. 										0
1422-02 	68 					unam 													0
1422-02 	70 																		0
1422-02 	71 					quandam 					terram 								0
1422-02 	72 																		0
1422-02 	73 																		0
1422-02 	74 								cum quodam stabulo scitum in carreria Frucharie ... 125fl. 										0
1422-02 	75 					unus 													0
1422-03 	6 					duos 													0
1422-03 	7 					tres 		laneas 											0
1422-03 	8 					duarum, novem, octo 					longitudine 								0
1422-03 	9 					duas 													0
1422-03 	10 					alias, duas 													0
1422-03 	11 					tres 													0
1422-03 	12 					duo, unam 		lini 											0
1422-03 	13 					unam 													0
1422-03 	14 					unam 													0
1422-03 	15 					tria 													0
1422-03 	16 					duas, unam, unam 		ferri 											0
1422-03 	17 					unam, unam, unam 													0
1422-03 	18 					aygaderiam, unam 		stagni 											0
1422-03 	19 					unam, unum 		vitri 							damascino 				0
1422-03 	20 					unam 			cum quatuor tabulis ... 9gr. 										0
1422-03 	21 					duos, unam 					parvos 								0
1422-03 	22 					unam, unum 					rotundas 								0
1422-03 	23 					duas 			cum quatuor submensalibus ... 1fl. 6gr. 										0
1422-03 	24 					duas 							bonas 						0
1422-03 	25 					unum 													0
1422-03 	26 					unam, unum 		ferratum 											0
1422-03 	27 					tres 													0
1422-03 	28 					unum 													0
1422-03 	29 					tres, unum 													0
1422-03 	30 					duas 								ad tenendum 					0
1422-03 	31 					unam 													0
1422-03 	32 					unam 			cum manubrio et boreo ad ... 4gr. 										0
1422-03 	33 					alium, duas, unum 													0
1422-03 	34 					duarum, unam, unum 		lini 											0
1422-03 	35 					duo, quandam 		ferri 											0
1422-03 	36 					unum 					parvum 								0
1422-03 	37 																		0
1422-04 	6 												bonas 						0
1422-04 	7 					duas 							debiles 						0
1422-04 	8 					quinque 							debiles 						0
1422-04 	9 																		0
1422-04 	10 					tres 		laneas 											0
1422-04 	11 					unum 													0
1422-04 	12 					tres, unam, unum, unum 													0
1422-04 	13 					navigandi, unam 							bonam 						0
1422-04 	14 					unam 													0
1422-04 	15 					unam 			cum submensalibus ... 4gr. 										0
1422-04 	16 					tres 		stagni 											0
1422-04 	17 					duos 		stagni 											0
1422-04 	18 					unum 		fuste 											0
1422-04 	19 					unum, unum 		cupri 											0
1422-04 	20 					unam 													0
1422-04 	21 					navigandi, unam, unum 													0
1422-04 	22 					aygaderias, duas 		stagni 											0
1422-04 	23 					duos, unam 													0
1422-04 	24 					tres 		pannos 			parvarum 	lividarum 							0
1422-04 	25 					unam 													0
1422-04 	26 																		0
1429-01 	4 					unum 													0
1429-01 	5 					unam 													0
1429-01 	6 					unum 													0
1429-01 	7 					alium, unum 													0
1429-01 	8 					duarum, unam 					terram 								0
1429-01 	9 					duarum, quandam 					terram 								0
1429-01 	10 					quandam 					terre 								0
1429-01 	13 					decem, quandam 					terram 								0
1429-01 	14 					duarum, quandam 					terre 								0
1429-01 	17 					unum 					capacitatis, milhayrolarum 								0
1429-01 	18 					septem, unam 					capacitatis, milhayrolarum 								0
1429-01 	19 					aliam, sex 					capacitatis, milhayrolarum 								0
1429-01 	20 					aliam, quinque 					capacitatis, milhayrolarm 								0
1429-01 	21 					trium, unum 					capacitatis, milhayrolarum 								0
1429-01 	22 					trium, unum 					capacitatis, milhayrolarum 								0
1429-01 	23 					unum 													0
1429-01 	24 					unam 													0
1429-01 	25 					unam 													0
1429-01 	26 					duas 					parvas 								0
1429-01 	27 					tres 													0
1429-01 	28 					duas 													0
1429-01 	29 					unam 		de cupro 											0
1429-01 	30 					duorum, unum 					capacitatis 								0
1429-01 	31 					unam 													0
1429-01 	32 					unum 							debilem 						0
1429-01 	33 					aygaderiam, unam, unum 		stagni 											0
1429-01 	34 					unam 			cum tabulonis 										0
1429-01 	35 					duas 													0
1429-01 	36 					unam 							debilem 						0
1429-01 	37 					unam 		fusteam 											0
1429-01 	38 					tres 													0
1429-01 	39 					duas 													0
1429-01 	40 					tres 		fuste 											0
1429-01 	41 					unum 													0
1429-01 	42 					circulandi 													0
1429-01 	43 					unam 							bonam 						0
1429-01 	45 					unum 													0
1429-01 	46 					tres 		fuste 			magnos 								0
1429-01 	47 					unam 		fuste 											0
1429-01 	48 					duas 													0
1429-01 	49 					duas 													0
1429-01 	50 					duas 													0
1429-01 	51 																		0
1429-01 	52 																		0
1429-01 	53 					unum 			cum plumis 										0
1429-01 	54 					unum 													0
1429-01 	55 					unam 													0
1429-01 	56 					aliam 					parvam 								0
1429-01 	57 					quinque 							bonos 						0
1429-01 	58 					unum 					parvum 								0
1429-01 	59 					trium, unam 													0
1429-01 	60 					unam 		fusteam 					debilem 						0
1429-01 	61 					unam 													0
1429-01 	62 					duos 													0
1429-01 	63 																		0
1429-01 	64 					unam 		panni 				rubey 							0
1429-03 	5 																		0
1429-03 	7 																		0
1429-03 	8 							pannos 						ad tenendum 					0
1429-03 	9 																		0
1429-03 	10 													ad tenendum 					0
1429-03 	11 								cum caxiassiis? mintis? et canonis? 										0
1429-03 	12 					aliam 		fustorum 	cum suicto? etiam? 2 carrasiis? cum xatonia?? 										0
1429-03 	13 																		0
1429-03 	14 								cum lanseta 										0
1429-03 	15 							lanea 											0
1429-03 	16 																		0
1429-03 	17 							fuste 			de terra, terre 								0
1429-03 	18 							de fusta, stagni 											0
1429-03 	19 							fuste 	cum trisono 										0
1429-03 	20 																		0
1429-03 	22 																		0
1429-03 	23 							stagni 											0
1429-03 	24 																		0
1429-03 	25 												ruptas 						0
1429-03 	26 																		0
1430-01 	6 					una 													0
1430-01 	7 					una 													0
1430-01 	8 					sex 													0
1430-01 	9 							stagni 											0
1430-01 	10 					aliud, duo, unum 		stagni 			magnum, parvnum, rotunda 								0
1430-01 	11 					una 		stagni 											0
1430-01 	12 					unum 							bonum 						0
1430-01 	13 					quinque 													0
1430-01 	14 												bona, debilia 						0
1430-01 	15 					alia, due, una 		cupri 			magna, parva 								0
1430-01 	16 												bone, debiles 						0
1430-01 	17 																		0
1430-01 	18 					duo, tria, unum 		erami 			magna, parvnum 								0
1430-01 	19 					duo 													0
1430-01 	22 					una 													0
1430-01 	23 					due 													0
1430-01 	24 					unum 													0
1430-01 	25 					una 		erami 			magna 								0
1430-01 	26 					una 													0
1430-01 	27 					una 													0
1430-01 	28 					duo 													0
1430-01 	29 					una 													0
1430-01 	30 																		0
1430-01 	31 					unum 					magnum 			ad tenendum 					0
1430-01 	32 					una 													0
1430-01 	33 																		0
1430-01 	34 					una 		ferri 											0
1430-01 	35 					tripes, unum 													0
1430-01 	36 					unum 													0
1430-01 	37 													ad comedendum 					0
1430-01 	38 					unum 		ferri 			parvum 								0
1430-01 	39 							stagni 											0
1430-01 	40 					unum 					milhayrolarum 								0
1430-01 	41 																		0
1430-01 	42 																		0
1430-01 	51 					alia, septem, una 					milhayrolarum 								0
1430-01 	52 					alia, septem 					milhayrolarum 								0
1430-01 	53 					alia, sex, una 					milhayrolarum 								0
1430-01 	61 							lane 											0
1430-01 	62 					una 							nova 						0
1430-01 	63 					duarum, una 							nova 						0
1430-01 	66 					unum 							novum 						0
1430-01 	67 												bonas 						0
1430-01 	68 					una 													0
1430-01 	69 					aliud, duo, unum 		erami 			magnum, parvnum 								0
1430-01 	70 					unum 							novum 						0
1430-01 	71 					unum 													0
1430-01 	72 					unam 													0
1430-01 	73 					unum 													0
1430-01 	74 					unum 		ferri 											0
1430-01 	75 					duas 			cum uno sta[humidity] 										0
1430-01 	76 					una 							bona 						0
1430-01 	77 					una, unas 		ferri 											0
1430-01 	78 					una 		lane 											0
1430-01 	79 					una, unum 					parva 	albi 							0
1430-01 	80 					due, tralhe 													0
1430-01 	81 					unum 					magnum 		novum 						0
1430-01 	82 					una 			cum sigto? sive maneta? et cum duabus gautetis? lutoni? 										0
1430-01 	83 					unu 													0
1430-01 	84 					aliud, duo, unum 					rotundum 								0
1430-01 	85 					duas 		stagni 											0
1430-01 	86 					sex 							bonas 						0
1430-01 	87 					una 							bona 						0
1431-01 	5 																		0
1431-01 	6 																		0
1431-01 	7 											lividi 							0
1431-01 	8 																		0
1431-01 	9 											lividam 							0
1431-01 	10 							fustanei 											0
1431-01 	11 										parvam 								0
1431-01 	12 																		0
1431-01 	13 																		0
1431-01 	14 																		0
1431-01 	15 												antiquam 						0
1431-01 	16 																		0
1431-01 	17 								cum bassachiam, matalacio, et pulvinari, 2 linteaminibus 1 lanea 										0
1431-01 	18 							laneas 											0
1431-01 	19 								cum litis rubeis cioceis? et albis 										0
1431-01 	20 																		0
1431-01 	21 							panni 				albi 							0
1431-01 	22 												antiquam 						0
1431-01 	23 																		0
1431-01 	24 							laneas, lanee 											0
1431-01 	25 												antiquam 						0
1431-01 	26 																		0
1433-01 	6 										magnum 								0
1433-01 	7 										parvam 								0
1433-01 	8 										parvam 								0
1433-01 	9 									vacuam 									0
1433-01 	10 										parva, terre 								0
1433-01 	11 							fuste 											0
1433-01 	12 							fuste 											0
1433-01 	13 							fuste 											0
1433-01 	14 																		0
1433-01 	15 										parve 								0
1433-01 	16 																		0
1433-01 	17 										parva 								0
1433-01 	18 																		0
1433-01 	19 																		0
1433-01 	20 										parvam 								0
1433-01 	21 										parvas 								0
1433-01 	22 																		0
1433-01 	23 																		0
1433-01 	24 																		0
1433-01 	25 																		0
1433-01 	26 																		0
1433-01 	27 							fuste 											0
1433-01 	28 					duorum 					cartayronorum 								0
1433-01 	29 										parvum 								0
1433-01 	30 										magna 		vetus 						0
1433-01 	31 																		0
1433-01 	32 													ad tenendum 					0
1433-01 	33 										cartayronorum 								0
1433-01 	34 												bonum 						0
1433-01 	35 																		0
1433-01 	36 																		0
1433-01 	37 																		0
1433-02 	6 					aliud 													0
1433-02 	7 																		0
1433-02 	8 										parva 								0
1433-02 	9 													ad tenendum 					0
1433-02 	10 					duo 			cum duabus barris? sisten. versus portam carrerie Palacii 										0
1433-02 	11 					duo 			cum una unus barra versus dictam portam sisten. 										0
1433-02 	12 					quinque 			cum una barra sistenta versus aliam portam carrerie domini Petri de Serveriis sistencia 										0
1433-02 	13 					unum 			cum duabus barris sistens in alio latere dice porte pauci valore 										0
1433-02 	14 					duas 													0
1433-02 	15 												bonam 						0
1433-02 	16 										parvum 								0
1433-02 	17 										capacitatis, milhayrolarum 								0
1433-02 	18 					aliqua, unam 							antiquam 						0
1433-02 	19 					duos 													0
1433-02 	20 							fuste 	cum talhola nova facte cum ceure? munita corta? 										0
1433-02 	21 												de antiquis 						0
1433-02 	22 																		0
1433-02 	24 					duorum 		fuste 			longitudinis 								0
1433-02 	25 																		0
1433-02 	26 												fractam 						0
1433-02 	27 					duo, tros 		de fusta 											0
1433-02 	28 														perforatum 				0
1433-02 	29 					octo 		fustarum 					antiquarm 						0
1433-02 	30 										parvam 								0
1433-02 	32 					unam 		fuste 											0
1433-02 	34 					unum 		fusteum 											0
1433-02 	35 							fustei 											0
1433-02 	36 								cum tabulonis 										0
1433-02 	37 							lanceam 											0
1433-02 	38 										parvam 								0
1433-02 	39 										rotundam 								0
1433-02 	40 					pro duobus 					parvas 								0
1433-02 	41 										parvam 		debilem 						0
1433-02 	42 																		0
1433-02 	44 					duos 			cum banquo clauso? cadena de retro conclavatis 					ad tenendum 					0
1433-02 	45 								cum una poste de retro depicta 										0
1433-02 	46 					aliam 					parvam 								0
1433-02 	47 					unam 			cum uno matalacio 		de parvam 								0
1433-02 	48 					unam 					de parvam 								0
1433-02 	49 							vitream 	cum aqua plantaginis 										0
1433-02 	51 					una, unam 			cum circumquaque duobus scannis 				debili 						0
1433-02 	52 											livide 							0
1433-02 	53 										magnum 								0
1433-02 	54 					unum 													0
1433-02 	55 							ferri 											0
1433-02 	56 										longam, magnam 		fractam 						0
1433-02 	57 							fuste 											0
1433-02 	59 					unam 													0
1433-02 	60 					duo 					parva 								0
1433-02 	61 												debiles, fractas 						0
1433-02 	63 					unam 			cum tabulonis 										0
1433-02 	64 								cum suo scabello marchape 										0
1433-02 	65 								cum duobus trissonis 										0
1433-02 	66 										parvum 								0
1433-02 	67 							ferri 					debilia 						0
1433-02 	68 							fusteum 											0
1433-02 	69 								cum unico pede 										0
1433-02 	70 												de debilem 						0
1433-02 	71 														clavatum 				0
1433-02 	73 												fractas 						0
1433-02 	74 												novos 						0
1433-02 	76 										parvam, terre 								0
1433-02 	77 										terre 								0
1433-02 	78 										parvas 								0
1433-02 	80 					unam 			cum paleys tm.? 										0
1433-02 	81 																		0
1433-02 	82 											viridis 							0
1433-02 	83 										magnam 								0
1433-02 	84 												antiquam 						0
1433-02 	85 								cum pedibus 		longam 		antiquam 						0
1433-02 	86 										longam, magnam 		bonam 						0
1433-02 	89 					una 			cum careta 										0
1433-02 	90 					una 		de lotono 											0
1433-02 	91 								cum duabus aussis? sive manelhis 		parvam 								0
1433-02 	92 																		0
1433-02 	93 																		0
1433-02 	94 										magnam 								0
1433-02 	95 							ferreum 											0
1433-02 	96 										parvum 								0
1433-02 	97 							fusteum 			magnum 								0
1433-02 	98 							de ferro 											0
1433-02 	99 																		0
1433-02 	100 																		0
1433-02 	101 										magnam, terre 								0
1433-02 	102 																		0
1433-02 	103 							fuste 											0
1433-02 	104 					sex 		fuste 											0
1433-02 	106 								cum una matalacio pauci valoris et una bredola antiqua 		parvam 								0
1433-02 	107 								cum duobus tratellis 		parvas 		antiquas 						0
1433-02 	108 								cum tribus pedibus 										0
1433-02 	109 							ferri 			parvum 								0
1433-02 	110 												antiquas 	ad tenendum 	clavatas 				0
1433-02 	111 																		0
1433-02 	112 					duas 							antiquos 						0
1433-02 	113 												debilem 						0
1433-02 	114 																		0
1433-02 	116 												antiqum 						0
1433-02 	117 										magnam 								0
1433-02 	118 										magnam 								0
1433-02 	119 																		0
1433-02 	120 										parvum 								0
1433-02 	121 										magna 								0
1433-02 	122 												antiquas 						0
1433-02 	123 										magnam 			ad tenendum 					0
1433-02 	124 													ad tenendum 					0
1433-02 	125 					duo 													0
1433-02 	126 												debiles 						0
1433-02 	127 												debilem 						0
1433-02 	128 							fuste 					fractum 						0
1433-02 	129 																		0
1433-02 	130 					unam 		fuste 											0
1433-02 	131 												fractam 		perforatam 				0
1433-02 	132 							de ferro 			magnam 				perforatam 				0
1433-02 	133 										magnum 								0
1433-02 	134 																		0
1433-02 	135 								cum duobus pedibus 		rotunda 								0
1433-02 	136 										magnum 								0
1433-02 	137 							ferri 			parvas 								0
1433-02 	138 								cum duobus pedibus 		magnam, rotundam 								0
1434-01 	6 					duas, sex 					milhayrolarum 								0
1434-01 	7 					sex 		fustea 											0
1434-01 	8 					duo 													0
1434-01 	9 					tria 													0
1434-01 	12 					duocum 													0
1434-01 	13 					duo 													0
1434-01 	14 					duo 													0
1434-01 	15 					unum 													0
1434-01 	16 					una 			cum suo inpissio? 										0
1434-01 	17 					sex 													0
1434-01 	18 																		0
1434-01 	21 					unum 													0
1434-01 	22 					unum 													0
1434-01 	23 					una 													0
1434-01 	25 							linea 											0
1434-01 	26 					duo 		lanea 				viridis 							0
1434-01 	27 					una 						argentea 							0
1434-01 	28 					una 			cum crocus argentea superaurata 										0
1434-01 	29 																		0
1434-01 	31 																		0
1434-01 	32 																		0
1434-01 	33 					duo 													0
1434-01 	34 					sex 		fustee 											0
1434-01 	35 					unum 													0
1434-01 	37 																		0
1434-01 	38 					duo 						crocei, rubei 							0
1434-01 	40 					quinque 		linie 					nove 						0
1434-01 	41 												bona 						0
1434-01 	42 					unum 				vacuum 									0
1434-01 	46 																		0
1434-01 	47 					quinque 								ad portandum 					0
1434-01 	48 																		0
1434-01 	49 					sex 													0
1441-01 	5 					unum 		fuste 											0
1441-01 	6 					unam 		fuste 			parvam 								0
1441-01 	7 					unam 		fuste 											0
1441-01 	8 					unum 													0
1441-01 	9 					unum 													0
1441-01 	10 					duas 					parvas 								0
1441-01 	11 					unam 			cum submensalibus 										0
1441-01 	12 					duos 		fuste 											0
1441-01 	13 					unum 		fuste 	cum sella bugaderia 										0
1441-01 	14 					unum 													0
1441-01 	15 					duos 				vacuas 			veteres 						0
1441-01 	16 					unam 			cum banquis 										0
1441-01 	17 					unam 													0
1441-01 	18 					unam 													0
1441-01 	19 					duo 							debilia 						0
1441-01 	20 																		0
1441-01 	21 					duas, duas 													0
1441-01 	22 					unius 													0
1441-01 	23 					unum, unum 													0
1441-01 	24 					unum 													0
1441-01 	25 					octo 					parvos 								0
1441-01 	26 					unam 													0
1441-01 	27 					unam 		ferri 											0
1441-01 	28 					unam 													0
1441-01 	29 					unam, unam 					magnam, parvam 								0
1441-01 	30 					unum 		ferrum 											0
1441-01 	31 					unam 					parvam 								0
1441-01 	32 					unum 		de fusta 											0
1441-01 	33 					unum 													0
1441-01 	34 					duos 		ferri 											0
1441-01 	35 					duas 					parvas 								0
1441-01 	36 					duas 					parvas 								0
1441-01 	37 					unam 					magnam 								0
1441-01 	38 					unum 													0
1441-01 	41 					unam 													0
1441-01 	42 					unam 		ferri 			magnam 								0
1441-01 	43 					unam 					parvam 								0
1441-01 	44 					unam 		ferri 											0
1444-01 	6 					unum 													0
1444-01 	7 					duas 													0
1444-01 	8 					duos, duos, unam, unum 		stagni, stagni 											0
1444-01 	9 																		0
1444-01 	10 					de tres 		burelli, lane, panni 				canne 							0
1444-01 	11 					unum 		ferratum 			magnum 								0
1444-01 	12 					aliud, unum 		ferratum 			parvum 								0
1444-01 	13 					aliud, unum 		ferratum 			parvum 								0
1444-01 	14 																		0
1444-01 	15 					octo 					parvos 		novos 						0
1444-01 	16 					unam 					parvam 								0
1444-01 	17 					quandam 			cum v ponderos grossos et minutos usque quantitatem cuiuslibet? quatuor librarum 										0
1444-01 	18 					quandam 			cum ponderibus .... pecias auri cum stucho 										0
1444-01 	19 					unam 					magnam 								0
1444-01 	20 					duos, saumate 													0
1444-01 	21 					duarum 					eminarum 								0
1444-01 	22 					unum 													0
1444-01 	23 					unam 													0
1444-01 	24 					duos 							novos 						0
1444-01 	25 					tres 					magnas 								0
1444-01 	26 					una 													0
1444-01 	27 					unam 													0
1444-01 	28 					unam, unam 		ferri 											0
1444-01 	29 					duas, unam 					parvam 								0
1444-01 	30 					unam 		ferri 											0
1444-01 	31 					duas, unum 		fuste 											0
1444-01 	32 					duos 													0
1444-01 	33 					aliud, unum 					parvum 								0
1444-01 	34 																		0
1444-01 	35 					dead decemocto 				vini 									0
1444-01 	36 					tres 													0
1444-01 	37 					unam 		ferri, lina 											0
1444-01 	38 					unam 		panni 				alba 							0
1444-01 	39 					unum 		panni 				alba 							0
1444-01 	40 											rubeum 							0
1444-01 	41 					unam 		argenti 	cum testuto de sirico violeti 						superdeauratam 				0
1444-01 	42 					sex 					magnas 		bonas 						0
1444-01 	43 					duas 													0
1444-01 	44 					unam, unam 			cum cubessello 		parvam 								0
1444-01 	45 					duas, unam 		ferri 			magna, parvam 								0
1444-01 	46 					unam 								pro ponderando 					0
1444-01 	47 					unum 		stagni 											0
1444-01 	48 							fuste 											0
1444-01 	49 					duo, unam 					magnam 								0
1444-02 	6 																		0
1444-02 	7 																		0
1444-02 	8 					duo 													0
1444-02 	9 					duo 		fuste 											0
1444-02 	10 					duo 													0
1444-02 	11 					una 													0
1444-02 	12 																		0
1444-02 	13 							stagni 											0
1444-02 	14 					aygaderie, due 		stagni 											0
1444-02 	15 							stagni 											0
1444-02 	16 					una 													0
1444-02 	17 					duo, saumate 													0
1444-02 	18 					octo 													0
1444-02 	19 					una 							nova 						0
1444-02 	21 					duo, uno, unus 		fustea 											0
1444-02 	22 					una 					magna 								0
1444-02 	27 					una 													0
1444-02 	28 					due 													0
1444-02 	29 					una 		lantea 											0
1444-02 	30 																		0
1444-02 	31 																		0
1444-02 	32 					duo 													0
1444-02 	33 					unus 													0
1444-02 	35 								cum tabulonis 		parva 								0
1444-02 	36 					duo 		fuste 											0
1444-02 	37 					due 		de ferro 											0
1444-02 	38 					duo 		ferri 											0
1444-02 	39 					una 													0
1444-02 	40 							fuste 											0
1444-02 	41 					octo 		fuste 											0
1444-02 	42 					duo 		fuste 											0
1444-02 	43 					una 		ferri 											0
1444-02 	44 					duo 													0
1444-02 	45 					duo 													0
1444-02 	46 								cum trissono 										0
1444-02 	47 																		0
1444-02 	48 					una 					terrea 								0
1444-02 	49 					una 		de cupro, ferro 											0
1444-02 	51 					due 							bone 						0
1444-02 	52 												debilis 						0
1444-02 	53 																		0
1444-02 	54 					duo 					magni 								0
1444-02 	55 					duo 													0
1444-02 	56 					due 													0
1444-02 	57 					due 													0
1444-02 	58 					due 													0
1444-02 	59 					duo 													0
1444-02 	60 					una 													0
1444-02 	61 					unus 													0
1444-02 	62 					tres 													0
1444-02 	63 					unus 													0
1444-02 	65 					una 		fustea 	cum matalacio et pulvinari 										0
1444-02 	66 					unum 			cum torculari 										0
1444-02 	67 																		0
1444-02 	68 					una 													0
1444-02 	69 					due 						rubeo 							0
1444-02 	70 									vacua 									0
1444-02 	71 					duo 													0
1444-02 	72 																		0
1444-02 	73 																		0
1444-02 	74 					una 		de ferro 											0
1444-02 	75 																		0
1444-02 	77 										terra 								0
1444-02 	78 										terra 								0
1444-02 	79 										terra 								0
1444-02 	80 										terrarum 								0
1445-01 	4 					aliud, unum 													0
1445-01 	7 					aliud, unum 			cum meiano etiam vacuum sine seris 										0
1445-01 	8 					unum 													0
1445-01 	9 					unum 													0
1445-01 	10 					due 													0
1445-01 	11 					unam 													0
1445-01 	12 					unum 													0
1445-01 	13 					duos 													0
1445-01 	14 					tres 													0
1445-01 	15 					unam 													0
1445-01 	16 					unum 													0
1445-01 	17 					duas 													0
1445-01 	18 					quinque 													0
1445-01 	19 					tres 													0
1445-01 	22 									vacua 									0
1445-01 	23 					una 									perforata 				0
1445-01 	24 					una 				vacua 									0
1445-01 	27 					una 													0
1445-01 	28 					unus 		fusteus 											0
1445-01 	31 					unam 		stagni 											0
1445-01 	32 					unum 		ferri 											0
1445-01 	33 					unum 													0
1445-01 	34 					unum 		fuste 											0
1445-01 	35 					unam 		fuste 											0
1445-01 	38 					unum 				vacuum 									0
1445-01 	39 					unam 			cum copertello fracto 	vacuam 									0
1445-01 	47 					unam 				vacuam 									0
1445-02 	6 					unam 				vacuam 									0
1445-02 	7 					unam 													0
1445-02 	8 					unam 													0
1445-02 	9 					trium 					milhayrolarum 								0
1445-02 	10 																		0
1445-02 	11 										milhayrolarum 								0
1445-02 	12 																		0
1445-02 	13 																		0
1445-02 	14 					alium 					milhayrolarum 								0
1445-02 	15 																		0
1445-02 	16 					unius 													0
1445-02 	17 					quinque, unam 													0
1445-02 	18 																		0
1445-02 	19 																		0
1445-02 	20 																		0
1445-02 	21 																		0
1445-02 	22 																		0
1445-02 	23 																		0
1445-02 	24 																		0
1445-02 	25 																		0
1445-02 	26 																		0
1445-02 	27 																		0
1445-02 	28 																		0
1445-02 	29 																		0
1445-02 	30 																		0
1445-02 	31 																		0
1445-02 	32 																		0
1445-02 	33 																		0
1445-02 	34 																		0
1445-02 	35 																		0
1445-02 	36 																		0
1445-02 	37 																		0
1445-02 	38 																		0
1445-02 	39 																		0
1445-02 	40 																		0
1445-02 	41 																		0
1445-02 	42 																		0
1445-02 	43 																		0
1445-02 	44 																		0
1445-02 	45 																		0
1445-02 	46 																		0
1445-02 	47 																		0
1445-02 	48 																		0
1445-02 	49 																		0
1445-02 	50 																		0
1445-02 	51 																		0
1445-02 	52 																		0
1445-02 	56 																		0
1445-02 	57 																		0
1445-02 	58 																		0
1445-02 	59 																		0
OTHER INDIVIDUAL WORDS/PHRASES
OTHER ENTIRE PHRASES
	1692
 suffias	1
 quamlibet	2
 cartyassium	1
 dolium vinarium plechatum	1
 coffretum	4
 bassachiam matalacium	1
 ayssadonos	2
 fayssia	1
 olam	1
 capcietam	2
 olas	1
 capcietas	2
 gavachiam	1
 pentos	1
 culhayreros	1
 carratellum dogaminis	1
 platellas	1
 cortinam tele	1
 brocos et	1
 grossi	1
 bancum et quatuor cellas	1
 ortum situm inter	1
 remanet et pervenit ad dictum ad Antonium ad ultra ad predicta ad vasa ad quoddam	1
 grazalos	1
 agulham	1
 vino	2
 canestella	1
 pellissiam	1
 mysserabas	1
 copertam lecti	1
  two linteamina	1
 caissiam	1
 colcam multum	1
 cessoria	2
 mantam domine	1
 coffinos palme et	1
 medium cartayronum et	1
 mapas et	2
 bancale	1
 cofrum viride	1
 capantam de nuce	1
 mantulum hominis	1
 mallium et	1
 codicem in pargameno et	1
 choppam domine de sanguinia de folderatam de bocassiono	1
 vel circa	2
 trissonum	1
 botas et	1
 tabularium	1
 viginti scuti	1
 myssirabaum	1
 tomellam	1
 p humidity	1
 petias cortinarum tele	2
 cuebreliech	1
 quadraginta	1
 cassam munitam	1
 coffinos de palma	1
 pectinandi	1
 quedam tabula mensalis	1
 banquetus	1
 curassas copertas	1
 ii bancos et	1
 mensutis	1
 ensem	2
 tinellos et	1
 fronteriam perlarum valoris	1
 podadoyra	1
 cofferias quarum	1
 pilam lapideam integram et	1
 quorum	1
 blani froderatum tela	1
 tabulam tendendi	2
 districtam	1
 banastas modici valoris	1
 espieu et	1
 nanetam	1
 sive bote	1
 duodenas coffinorum	1
 humidity	3
 transverssia et	1
 graciculam	1
 cacobum	7
 auricularia coaperta	1
 hospicium  florenorum	1
 tohalholam	1
 stabellum	1
 pulvinaria tam	1
 sindone	1
 miysseraba	1
 jarras integra et	1
 pervenit ad partem ad dicti ad Anthonii ad Santolhi	1
 mulum socum pili	1
 ayssiam rectam et	1
 sunt circumquaque dictam aulam banqui	1
 scissoria	5
 quatuor pitalfos et quatuor	1
 mantulum de canhetotauheto de modici de valoris de et	1
 ponderis decemseptem onciarum et	1
 quendam	3
 pitalpha	1
 quendam anulum	1
 benhas	1
 bassinam	3
 camisiam femine	1
 longerias	2
 clitellam	1
 capsieta	1
 crucibola	1
 quatuordecim linteaminas	1
 est	4
 de quibus de fecerunt	1
 clengaria	1
 cayssiam et	1
 scanhadas	1
 marteletos	1
 plegadoyram et	1
 gonellam	3
 linteamina	9
